coin,telegram_links
haven-protocol,"[""https://t.me/joinchat/IGwnSUvhKSZZ8JyJK2Xifw""]"
hopr,"[""https://t.me/hoprnet""]"
mileverse,"[""https://t.me/mileverse""]"
redfox-labs,"[""https://t.me/rfox""]"
victoria-vr,"[""https://t.me/victoriavrgroup""]"
metronome,"[""https://t.me/metronometoken""]"
electric-vehicle-zone,"[""https://t.me/evzglobal""]"
altura,"[""https://t.me/joinchat/SEp_Uz557XhmNzM5""]"
powerpool,"[""https://t.me/powerpoolcvp""]"
zebec-protocol,"[""https://t.me/zebececosystem""]"
whale,"[""https://t.me/WHALEMembers""]"
vite,"[""https://t.me/vite_en""]"
dextools,"[""https://t.me/DEXToolsCommunity""]"
vidt-datalink,"[""https://t.me/vidtoken""]"
star-atlas,"[""https://t.me/staratlasgame""]"
peony,"[""https://t.me/Peony_Coin_Official""]"
qash,"[""https://t.me/QUOINENews""]"
xeno-token,"[""https://t.me/Xenonfthub""]"
polkadex,"[""https://t.me/Polkadex"",""https://t.me/PolkadexAnnouncements""]"
boringdao,"[""https://t.me/boringdao_official""]"
soda-coin,"[""https://t.me/o2ochain_EN""]"
bscpad,"[""https://t.me/bscpad""]"
the-force-protocol,"[""http://t.me/ForTubeFi""]"
civilization,"[""https://t.me/civsettlers""]"
nimiq,"[""https://t.me/joinchat/AAAAAEJW-ozFwo7Er9jpHw""]"
gari,"[""https://t.me/garitokenofficial""]"
babyswap,"[""https://t.me/baby_swap""]"
airswap,"[""https://t.me/airswap""]"
neblio,"[""https://t.me/joinchat/GFVgz0G-oVXOIJGfFYD-vg""]"
